id,Authors,Transform,CorrelationCoefficient,StandardError,Tstatistic,Observations,DegreesofFreedom,Unemployment,YouthUnemployment,LongTermUnemployment,FemaleUnemployment,OtherDependentVar,LaggedEPL,OECDMethodologyIndex,LawBased,SurveyBased,EFWIndex,EPLtype,InteractedEPL,CrossSection,CountryFixedEffects,StartYearData,EndYearData,PostCrisisData,YearAverage,OECDCountriesOnly,NonOECDcountries,MixofCountries,OLS,GMM,FGLS,IV,OtherEstimator,JournalName,LaborJournal,YearofPublication,Primary,Crossauthor,Prior,UBR,TaxWedge,GDPgrowth,ACCU,RealInterestRate,ProductMarketRegulation,NonFeldmann
16,Stockhammer et al. 2014,1,1.314,1.451933702,0.905,32,23,1,0,0,0,0,0,1,0,0,0,OECD,0,0,0,2007,2011,1,0,1,0,0,1,0,0,0,0,European Journal of Economics and Economic Policies: Intervention,0,2014,0,0,1,1,0,0,0,1,0,1
16,Stockhammer et al. 2014,1,1.295,1.163522013,1.113,32,23,1,0,0,0,0,0,1,0,0,0,OECD,0,0,0,2007,2011,1,0,1,0,0,1,0,0,0,0,European Journal of Economics and Economic Policies: Intervention,0,2014,0,0,1,1,0,0,1,1,0,1
16,Stockhammer et al. 2014,1,0.852,0.908315565,0.938,54,44,1,0,0,0,0,0,1,0,0,0,OECD,0,0,0,2007,2011,1,0,1,0,0,1,0,0,0,0,European Journal of Economics and Economic Policies: Intervention,0,2014,0,0,1,1,0,0,1,1,0,1
16,Stockhammer et al. 2014,1,2.685,2.799791449,0.959,34,15,1,0,0,0,0,0,1,0,0,0,OECD,0,0,1,2007,2011,1,0,1,0,0,1,0,0,0,0,European Journal of Economics and Economic Policies: Intervention,0,2014,0,0,1,1,0,0,1,1,0,1
16,Stockhammer et al. 2014,1,-0.261,0.622911695,-0.419,193,183,1,0,0,0,0,0,1,0,0,0,OECD,0,0,0,1986,2011,1,0,1,0,0,1,0,0,0,0,European Journal of Economics and Economic Policies: Intervention,0,2014,0,0,1,1,0,0,1,1,0,1
17,Sturn 2013,1,-0.45,0.652173913,-0.69,480,429,1,0,0,0,0,0,1,0,0,0,OECD,0,0,1,1985,2008,0,0,1,0,0,1,0,0,0,0,International Labour Review,1,2013,0,1,0,1,1,0,0,0,0,1
17,Sturn 2013,1,0.09,0.5,0.18,480,427,1,0,0,0,0,0,1,0,0,0,OECD,1,0,1,1985,2008,0,0,1,0,0,1,0,0,0,0,International Labour Review,1,2013,0,1,0,1,1,0,0,0,0,1
17,Sturn 2013,1,0.81,0.618320611,1.31,480,425,1,0,0,0,0,0,1,0,0,0,OECD,1,0,1,1985,2008,0,0,1,0,0,1,0,0,0,0,International Labour Review,1,2013,0,1,0,1,1,0,0,0,0,1
17,Sturn 2013,1,-0.36,0.5,-0.72,480,424,1,0,0,0,0,0,1,0,0,0,OECD,1,0,1,1985,2008,0,0,1,0,0,1,0,0,0,0,International Labour Review,1,2013,0,1,0,1,1,0,0,1,0,1
17,Sturn 2013,1,0.87,0.568627451,1.53,480,426,1,0,0,0,0,0,1,0,0,0,OECD,1,0,1,1985,2008,0,0,1,0,0,1,0,0,0,0,International Labour Review,1,2013,0,1,0,1,1,0,1,0,0,1
17,Sturn 2013,1,1.04,0.645962733,1.61,480,422,1,0,0,0,0,0,1,0,0,0,OECD,1,0,1,1985,2008,0,0,1,0,0,1,0,0,0,0,International Labour Review,1,2013,0,1,0,1,1,0,1,1,0,1
17,Sturn 2013,1,0.45,0.535714286,0.84,480,425,1,0,0,0,0,0,1,0,0,0,OECD,1,0,1,1985,2008,0,0,1,0,0,0,0,1,0,0,International Labour Review,1,2013,0,1,0,1,1,0,0,0,0,1
17,Sturn 2013,1,0.55,0.733333333,0.75,480,424,1,0,0,0,0,0,1,0,0,0,OECD,1,0,1,1985,2008,0,0,1,0,0,1,0,0,0,0,International Labour Review,1,2013,0,1,0,1,1,0,0,0,0,1
17,Sturn 2013,1,1.25,0.801282051,1.56,100,45,1,0,0,0,0,0,1,0,0,0,OECD,1,0,1,1985,2008,0,1,1,0,0,1,0,0,0,0,International Labour Review,1,2013,0,1,0,1,1,0,0,0,0,1
17,Sturn 2013,1,1.3,0.992366412,1.31,480,426,1,0,0,0,0,0,1,0,0,0,OECD,1,0,1,1985,2008,0,1,1,0,0,1,0,0,0,0,International Labour Review,1,2013,0,1,0,1,1,0,0,0,0,1
18,Tomic 2018,1,-0.184,0.465822785,-0.395,325,272,0,1,0,0,0,0,0,1,0,0,LawBased,0,0,1,2002,2014,1,0,0,0,1,1,0,0,0,0,International Labour Review,1,2018,0,0,0,0,0,1,0,0,0,1
18,Tomic 2018,1,-0.839,0.383806038,-2.186,226,170,0,1,0,0,0,0,0,1,0,0,LawBased,0,0,1,2002,2014,1,0,0,0,1,1,0,0,0,0,International Labour Review,1,2018,0,0,0,0,0,1,0,0,0,1
18,Tomic 2018,1,-0.122,0.689265537,-0.177,178,125,0,1,0,0,0,0,0,1,0,0,LawBased,0,0,1,2002,2014,1,0,0,0,1,1,0,0,0,0,International Labour Review,1,2018,0,0,0,0,0,1,0,0,0,1
18,Tomic 2018,1,-1.254,0.530232558,-2.365,123,67,0,1,0,0,0,0,0,1,0,0,LawBased,0,0,1,2002,2014,1,0,0,0,1,1,0,0,0,0,International Labour Review,1,2018,0,0,0,0,0,1,0,0,0,1
18,Tomic 2018,1,0.156,0.373205742,0.418,147,94,0,1,0,0,0,0,0,1,0,0,LawBased,0,0,1,2002,2014,1,0,0,0,1,1,0,0,0,0,International Labour Review,1,2018,0,0,0,0,0,1,0,0,0,1
18,Tomic 2018,1,0.18,0.553846154,0.325,203,147,0,1,0,0,0,0,0,1,0,0,LawBased,0,0,1,2002,2014,1,0,0,0,1,1,0,0,0,0,International Labour Review,1,2018,0,0,0,0,0,1,0,0,0,1
18,Tomic 2018,1,0.016,0.195121951,0.082,325,94,0,0,0,0,1,0,0,1,0,0,LawBased,0,0,1,2002,2014,1,0,0,0,1,1,0,0,0,0,International Labour Review,1,2018,0,0,0,0,0,1,0,0,0,1
18,Tomic 2018,1,-0.221,0.190025795,-1.163,226,147,0,0,0,0,1,0,0,1,0,0,LawBased,0,0,1,2002,2014,1,0,0,0,1,1,0,0,0,0,International Labour Review,1,2018,0,0,0,0,0,1,0,0,0,1
18,Tomic 2018,1,0.052,0.597701149,0.087,163,110,0,1,0,0,0,0,0,1,0,0,LawBased,0,0,1,2002,2007,0,0,0,0,1,1,0,0,0,0,International Labour Review,1,2018,0,0,0,0,0,1,0,0,0,1
18,Tomic 2018,1,0.61,0.653104925,0.934,68,12,0,1,0,0,0,0,0,1,0,0,LawBased,0,0,1,2002,2007,0,0,0,0,1,1,0,0,0,0,International Labour Review,1,2018,0,0,0,0,0,1,0,0,0,1
18,Tomic 2018,1,-0.983,0.369966127,-2.657,162,109,0,1,0,0,0,0,0,1,0,0,LawBased,0,0,1,2008,2014,1,0,0,0,1,1,0,0,0,0,International Labour Review,1,2018,0,0,0,0,0,1,0,0,0,1
18,Tomic 2018,1,-1.133,0.316568874,-3.579,158,102,0,1,0,0,0,0,0,1,0,0,LawBased,0,0,1,2008,2014,1,0,0,0,1,1,0,0,0,0,International Labour Review,1,2018,0,0,0,0,0,1,0,0,0,1
19,Vergeer and Kleinknecht 2012,1,-0.04,0.210526316,-0.19,600,509,1,0,0,0,0,0,1,0,0,0,OECD,0,0,1,1961,1995,0,0,1,0,0,0,0,1,0,0,Review of Social Economy,0,2012,0,1,1,1,0,0,0,1,0,1
19,Vergeer and Kleinknecht 2012,1,0.04,0.2,0.2,600,507,1,0,0,0,0,0,1,0,0,0,OECD,0,0,1,1961,1995,0,0,1,0,0,0,0,1,0,0,Review of Social Economy,0,2012,0,1,1,1,0,0,0,1,0,1
19,Vergeer and Kleinknecht 2012,1,-0.47,0.137426901,-3.42,600,509,1,0,0,0,0,0,1,0,0,0,OECD,0,0,1,1961,1995,0,0,1,0,0,0,0,1,0,0,Review of Social Economy,0,2012,0,1,1,1,0,0,0,1,0,1
19,Vergeer and Kleinknecht 2012,1,-0.38,0.192893401,-1.97,600,507,1,0,0,0,0,0,1,0,0,0,OECD,0,0,1,1961,1995,0,0,1,0,0,0,0,1,0,0,Review of Social Economy,0,2012,0,1,1,1,0,0,0,1,0,1
20,Breen 2005,1,0.111,0.047,2.361702128,113,108,0,1,0,0,0,0,1,0,0,0,OECD,1,0,0,1995,1999,0,0,1,0,0,1,0,0,0,0,European Sociological Review,0,2005,0,0,0,0,0,0,0,0,0,1
21,Dromel et al. 2010,1,-0.41,0.15648855,-2.62,369,318,1,0,0,0,0,0,1,0,0,0,OECD,0,0,1,1982,2003,0,0,1,0,0,0,0,1,0,0,Labour Economics,1,2010,0,0,0,1,1,0,0,0,1,1
21,Dromel et al. 2010,1,-0.66,0.331658291,-1.99,369,318,1,0,0,0,0,0,1,0,0,0,OECD,0,0,1,1982,2003,0,0,1,0,0,0,0,1,0,0,Labour Economics,1,2010,0,0,0,1,1,0,0,0,1,1
21,Dromel et al. 2010,1,-0.4,0.155642023,-2.57,369,317,1,0,0,0,0,0,1,0,0,0,OECD,0,0,1,1982,2003,0,0,1,0,0,0,0,1,0,0,Labour Economics,1,2010,0,0,0,1,1,0,0,0,1,1
21,Dromel et al. 2010,1,-0.51,0.165048544,-3.09,369,316,1,0,0,0,0,0,1,0,0,0,OECD,0,0,1,1982,2003,0,0,1,0,0,0,0,1,0,0,Labour Economics,1,2010,0,0,0,1,1,0,0,0,1,1
21,Dromel et al. 2010,1,-0.53,0.15727003,-3.37,369,315,1,0,0,0,0,0,1,0,0,0,OECD,1,0,1,1982,2003,0,0,1,0,0,0,0,1,0,0,Labour Economics,1,2010,0,0,0,1,1,0,0,0,1,1
21,Dromel et al. 2010,1,-0.64,0.280701754,-2.28,369,307,1,0,0,0,0,0,1,0,0,0,OECD,0,0,1,1982,2003,0,0,1,0,0,0,0,0,1,0,Labour Economics,1,2010,0,0,0,1,1,0,0,0,1,1
21,Dromel et al. 2010,1,1.22,0.580952381,2.1,369,327,1,0,0,0,0,0,1,0,0,0,OECD,0,0,0,1982,2003,0,0,1,0,0,0,1,0,0,0,Labour Economics,1,2010,0,0,0,1,1,0,0,0,1,1
22,Holt and Hendrickson 2017,1,0.329,0.488,0.674180328,651,581,1,0,0,0,0,0,1,0,0,0,OECD,0,0,0,1985,2013,1,0,1,0,0,0,0,1,0,0,Contemporary Economic Policy,0,2017,1,0,0,0,0,0,0,0,0,1
22,Holt and Hendrickson 2017,1,1.02,0.519,1.965317919,617,547,1,0,0,0,0,1,1,0,0,0,OECD,0,0,0,1985,2013,1,0,1,0,0,0,0,1,0,0,Contemporary Economic Policy,0,2017,1,0,0,0,0,0,0,0,0,1
22,Holt and Hendrickson 2017,1,1.484,0.542,2.73800738,583,513,1,0,0,0,0,1,1,0,0,0,OECD,0,0,0,1985,2013,1,0,1,0,0,0,0,1,0,0,Contemporary Economic Policy,0,2017,1,0,0,0,0,0,0,0,0,1
22,Holt and Hendrickson 2017,1,1.693,0.534,3.170411985,549,479,1,0,0,0,0,1,1,0,0,0,OECD,0,0,0,1985,2013,1,0,1,0,0,0,0,1,0,0,Contemporary Economic Policy,0,2017,1,0,0,0,0,0,0,0,0,1
22,Holt and Hendrickson 2017,1,1.936,0.565,3.426548673,515,445,1,0,0,0,0,1,1,0,0,0,OECD,0,0,0,1985,2013,1,0,1,0,0,0,0,1,0,0,Contemporary Economic Policy,0,2017,1,0,0,0,0,0,0,0,0,1
22,Holt and Hendrickson 2017,1,2,0.591,3.384094755,481,411,1,0,0,0,0,1,1,0,0,0,OECD,0,0,0,1985,2013,1,0,1,0,0,0,0,1,0,0,Contemporary Economic Policy,0,2017,1,0,0,0,0,0,0,0,0,1
22,Holt and Hendrickson 2017,1,0.771,0.633,1.218009479,651,581,1,0,0,0,0,0,1,0,0,0,OECD,0,0,1,1985,2013,1,0,1,0,0,1,0,0,0,0,Contemporary Economic Policy,0,2017,1,0,0,0,0,0,0,0,0,1
22,Holt and Hendrickson 2017,1,1.917,0.633,3.028436019,617,547,1,0,0,0,0,1,1,0,0,0,OECD,0,0,1,1985,2013,1,0,1,0,0,1,0,0,0,0,Contemporary Economic Policy,0,2017,1,0,0,0,0,0,0,0,0,1
22,Holt and Hendrickson 2017,1,2.735,0.657,4.162861492,583,513,1,0,0,0,0,1,1,0,0,0,OECD,0,0,1,1985,2013,1,0,1,0,0,1,0,0,0,0,Contemporary Economic Policy,0,2017,1,0,0,0,0,0,0,0,0,1
22,Holt and Hendrickson 2017,1,2.923,0.705,4.146099291,549,479,1,0,0,0,0,1,1,0,0,0,OECD,0,0,1,1985,2013,1,0,1,0,0,1,0,0,0,0,Contemporary Economic Policy,0,2017,1,0,0,0,0,0,0,0,0,1
22,Holt and Hendrickson 2017,1,3.145,0.704,4.467329545,515,445,1,0,0,0,0,1,1,0,0,0,OECD,0,0,1,1985,2013,1,0,1,0,0,1,0,0,0,0,Contemporary Economic Policy,0,2017,1,0,0,0,0,0,0,0,0,1
22,Holt and Hendrickson 2017,1,2.836,0.711,3.988748242,481,411,1,0,0,0,0,1,1,0,0,0,OECD,0,0,1,1985,2013,1,0,1,0,0,1,0,0,0,0,Contemporary Economic Policy,0,2017,1,0,0,0,0,0,0,0,0,1
22,Holt and Hendrickson 2017,1,0.109,2.0001,0.054497275,651,581,0,0,1,0,0,0,1,0,0,0,OECD,0,0,1,1985,2013,1,0,1,0,0,1,0,0,0,0,Contemporary Economic Policy,0,2017,1,0,0,0,0,0,0,0,0,1
22,Holt and Hendrickson 2017,1,0.965,2.13,0.453051643,617,547,0,0,1,0,0,1,1,0,0,0,OECD,0,0,1,1985,2013,1,0,1,0,0,1,0,0,0,0,Contemporary Economic Policy,0,2017,1,0,0,0,0,0,0,0,0,1
22,Holt and Hendrickson 2017,1,3.242,2.222,1.459045905,583,513,0,0,1,0,0,1,1,0,0,0,OECD,0,0,1,1985,2013,1,0,1,0,0,1,0,0,0,0,Contemporary Economic Policy,0,2017,1,0,0,0,0,0,0,0,0,1
22,Holt and Hendrickson 2017,1,4.061,2.311,1.757247945,549,479,0,0,1,0,0,1,1,0,0,0,OECD,0,0,1,1985,2013,1,0,1,0,0,1,0,0,0,0,Contemporary Economic Policy,0,2017,1,0,0,0,0,0,0,0,0,1
22,Holt and Hendrickson 2017,1,5.423,2.307,2.350671868,515,445,0,0,1,0,0,1,1,0,0,0,OECD,0,0,1,1985,2013,1,0,1,0,0,1,0,0,0,0,Contemporary Economic Policy,0,2017,1,0,0,0,0,0,0,0,0,1
22,Holt and Hendrickson 2017,1,7.027,2.223,3.161043635,481,411,0,0,1,0,0,1,1,0,0,0,OECD,0,0,1,1985,2013,1,0,1,0,0,1,0,0,0,0,Contemporary Economic Policy,0,2017,1,0,0,0,0,0,0,0,0,1
22,Holt and Hendrickson 2017,1,2.152,1.689,1.274126702,651,581,0,0,1,0,0,0,1,0,0,0,OECD,0,0,1,1985,2013,1,0,1,0,0,0,0,1,0,0,Contemporary Economic Policy,0,2017,1,0,0,0,0,0,0,0,0,1
22,Holt and Hendrickson 2017,1,3.82,1.658,2.3039807,617,547,0,0,1,0,0,1,1,0,0,0,OECD,0,0,1,1985,2013,1,0,1,0,0,0,0,1,0,0,Contemporary Economic Policy,0,2017,1,0,0,0,0,0,0,0,0,1
22,Holt and Hendrickson 2017,1,5.56,1.658,3.353437877,583,513,0,0,1,0,0,1,1,0,0,0,OECD,0,0,1,1985,2013,1,0,1,0,0,0,0,1,0,0,Contemporary Economic Policy,0,2017,1,0,0,0,0,0,0,0,0,1
22,Holt and Hendrickson 2017,1,6.519,1.685,3.86884273,549,479,0,0,1,0,0,1,1,0,0,0,OECD,0,0,1,1985,2013,1,0,1,0,0,0,0,1,0,0,Contemporary Economic Policy,0,2017,1,0,0,0,0,0,0,0,0,1
22,Holt and Hendrickson 2017,1,7.351,1.703,4.316500294,515,445,0,0,1,0,0,1,1,0,0,0,OECD,0,0,1,1985,2013,1,0,1,0,0,0,0,1,0,0,Contemporary Economic Policy,0,2017,1,0,0,0,0,0,0,0,0,1
22,Holt and Hendrickson 2017,1,7.217,1.935,3.729715762,481,411,0,0,1,0,0,1,1,0,0,0,OECD,0,0,1,1985,2013,1,0,1,0,0,0,0,1,0,0,Contemporary Economic Policy,0,2017,1,0,0,0,0,0,0,0,0,1
23,Kim and Kim 2017,1,-1.426,0.305746141,-4.664,492,456,1,0,0,0,0,0,1,0,0,0,OECD,0,0,1,1985,2009,1,0,1,0,0,0,0,1,0,0,KDI Journal of Economic Policy,0,2017,0,0,0,1,1,0,0,0,0,1
24,Malul et al. 2011,1,0.05,0.454545455,0.11,33,28,1,0,0,0,0,0,1,0,0,0,OECD,0,1,0,2007,2009,1,0,1,0,0,1,0,0,0,0,Global Economy Journal,0,2011,0,0,0,0,0,0,0,0,0,1
24,Malul et al. 2011,1,-4.32,2.066985646,-2.09,33,27,1,0,0,0,0,0,1,0,0,0,OECD,0,1,0,2007,2009,1,0,1,0,0,1,0,0,0,0,Global Economy Journal,0,2011,0,0,0,0,0,0,0,0,0,1
25,Lazear 1990,1,0.00096,0.00021,4.571428571,468,463,1,0,0,0,0,0,0,1,0,0,LawBased,0,0,0,1956,1984,0,0,1,0,0,1,0,0,0,0,Quarterly Journal of Economics,0,1990,1,0,0,0,0,0,0,0,0,1
25,Lazear 1990,1,-0.00033,0.00038,-0.868421053,373,367,1,0,0,0,0,0,0,1,0,0,LawBased,0,0,0,1956,1984,0,0,1,0,0,1,0,0,0,0,Quarterly Journal of Economics,0,1990,1,0,0,0,0,0,0,0,0,1
25,Lazear 1990,1,-0.00019,0.00054,-0.351851852,373,367,1,0,0,0,0,0,0,1,0,0,LawBased,0,0,0,1956,1984,0,0,1,0,0,1,0,0,0,0,Quarterly Journal of Economics,0,1990,1,0,0,0,0,0,0,0,0,1
25,Lazear 1990,1,0.00114,0.00087,1.310344828,18,15,1,0,0,0,0,0,0,1,0,0,LawBased,0,1,0,1956,1984,0,1,1,0,0,1,0,0,0,0,Quarterly Journal of Economics,0,1990,1,0,0,0,0,0,0,0,0,1
25,Lazear 1990,1,0.001,0.0004,2.5,468,443,1,0,0,0,0,0,0,1,0,0,LawBased,0,0,1,1956,1984,0,0,1,0,0,1,0,0,0,0,Quarterly Journal of Economics,0,1990,1,0,0,0,0,0,0,0,0,1
25,Lazear 1990,1,0.001,0.0003,3.333333333,455,448,1,0,0,0,0,0,0,1,0,0,LawBased,0,0,0,1956,1984,0,0,1,0,0,1,0,0,0,0,Quarterly Journal of Economics,0,1990,1,0,0,0,0,1,0,0,0,1
26,Daveri and Tabellini 2000,1,-1,0.571,-1.751313485,84,68,1,0,0,0,0,0,1,0,0,0,OECD,0,0,1,1965,1995,0,1,1,0,0,1,0,0,0,0,Economic Policy,0,2000,0,1,0,1,1,0,0,0,0,1
26,Daveri and Tabellini 2000,1,-1.22,0.734,-1.662125341,70,54,1,0,0,0,0,0,1,0,0,0,OECD,0,0,1,1965,1995,0,1,1,0,0,1,0,0,0,0,Economic Policy,0,2000,0,1,0,1,1,0,0,0,0,1
26,Daveri and Tabellini 2000,1,-1.15,0.583,-1.972555746,70,52,1,0,0,0,0,0,1,0,0,0,OECD,0,0,1,1965,1995,0,1,1,0,0,1,0,0,0,0,Economic Policy,0,2000,0,1,0,1,1,0,0,0,0,1
26,Daveri and Tabellini 2000,1,-0.56,0.622,-0.900321543,70,52,1,0,0,0,0,1,1,0,0,0,OECD,0,0,1,1965,1995,0,1,1,0,0,1,0,0,0,0,Economic Policy,0,2000,0,1,0,1,1,0,0,0,0,1
26,Daveri and Tabellini 2000,1,-1.03,0.5412,-1.903178123,84,67,1,0,0,0,0,0,1,0,0,0,OECD,0,0,1,1965,1995,0,1,1,0,0,1,0,0,0,0,Economic Policy,0,2000,0,1,0,1,1,0,0,0,0,1
26,Daveri and Tabellini 2000,1,-0.84,0.649,-1.294298921,70,53,1,0,0,0,0,0,1,0,0,0,OECD,0,0,1,1965,1995,0,1,1,0,0,1,0,0,0,0,Economic Policy,0,2000,0,1,0,1,1,0,0,0,0,1
26,Daveri and Tabellini 2000,1,-1.02,0.632,-1.613924051,70,49,1,0,0,0,0,1,1,0,0,0,OECD,0,0,1,1965,1995,0,1,1,0,0,0,0,0,1,0,Economic Policy,0,2000,0,1,0,1,1,0,0,0,0,1
26,Daveri and Tabellini 2000,1,-0.47,0.614,-0.765472313,70,50,1,0,0,0,0,1,1,0,0,0,OECD,0,0,1,1965,1995,0,1,1,0,0,0,0,0,1,0,Economic Policy,0,2000,0,1,0,1,1,0,0,0,0,1
26,Daveri and Tabellini 2000,1,-0.73,0.524,-1.393129771,84,65,1,0,0,0,0,1,1,0,0,0,OECD,0,0,1,1965,1995,0,1,1,0,0,1,0,0,0,0,Economic Policy,0,2000,0,1,0,1,1,0,0,0,0,1
26,Daveri and Tabellini 2000,1,-1.19,0.63,-1.888888889,84,65,1,0,0,0,0,1,1,0,0,0,OECD,0,0,1,1965,1995,0,1,1,0,0,1,0,0,0,0,Economic Policy,0,2000,0,1,0,1,1,0,0,0,0,1
26,Daveri and Tabellini 2000,1,-0.55,0.6,-0.916666667,70,51,1,0,0,0,0,1,1,0,0,0,OECD,0,0,1,1965,1995,0,1,1,0,0,1,0,0,0,0,Economic Policy,0,2000,0,1,0,1,1,0,0,0,0,1
26,Daveri and Tabellini 2000,1,-0.32,0.684,-0.467836257,68,49,1,0,0,0,0,0,1,0,0,0,OECD,0,0,1,1965,1995,0,1,1,0,0,1,0,0,0,0,Economic Policy,0,2000,0,1,0,1,1,0,0,0,0,1
26,Daveri and Tabellini 2000,1,-0.65,0.615,-1.056910569,69,50,1,0,0,0,0,0,1,0,0,0,OECD,0,0,1,1965,1995,0,1,1,0,0,1,0,0,0,0,Economic Policy,0,2000,0,1,0,1,1,0,0,0,0,1
27,Di Tella and MacCulloch 2005,-1,-0.056,0.014,-4,144,120,1,0,0,0,0,0,0,0,1,0,SurveyBased,0,0,0,1984,1990,0,0,1,0,0,0,0,1,0,0,European Economic Review,0,2005,0,0,0,1,0,0,0,0,0,1
27,Di Tella and MacCulloch 2005,-1,-0.053,0.015,-3.533333333,144,120,1,0,0,0,0,0,0,0,1,0,SurveyBased,0,0,1,1984,1990,0,0,1,0,0,1,0,0,0,0,European Economic Review,0,2005,0,0,0,1,0,0,0,0,0,1
27,Di Tella and MacCulloch 2005,-1,-0.000035,0.019,-0.001842105,144,113,1,0,0,0,0,0,0,0,1,0,SurveyBased,0,0,1,1984,1990,0,0,1,0,0,1,0,0,0,0,European Economic Review,0,2005,0,0,0,1,0,0,0,0,0,1
27,Di Tella and MacCulloch 2005,-1,-0.048,0.022,-2.181818182,123,92,1,0,0,0,0,1,0,0,1,0,SurveyBased,0,0,1,1984,1990,0,0,1,0,0,1,0,0,0,0,European Economic Review,0,2005,0,0,0,1,0,0,0,0,0,1
27,Di Tella and MacCulloch 2005,-1,-0.014,0.009,-1.555555556,123,83,1,0,0,0,0,0,0,0,1,0,SurveyBased,0,0,0,1984,1990,0,0,1,0,0,0,1,0,0,0,European Economic Review,0,2005,0,0,0,1,0,0,0,0,0,1
27,Di Tella and MacCulloch 2005,-1,-0.004,0.01,-0.4,102,60,1,0,0,0,0,0,0,0,1,0,SurveyBased,0,0,0,1984,1990,0,0,1,0,0,0,1,0,0,0,European Economic Review,0,2005,0,0,0,1,0,0,0,0,0,1
27,Di Tella and MacCulloch 2005,-1,-0.022,0.013,-1.692307692,102,60,1,0,0,0,0,1,0,0,1,0,SurveyBased,0,0,0,1984,1990,0,0,1,0,0,0,1,0,0,0,European Economic Review,0,2005,0,0,0,1,0,0,0,0,0,1
27,Di Tella and MacCulloch 2005,-1,-0.17,0.068,-2.5,129,105,0,0,1,0,0,0,0,0,1,0,SurveyBased,0,0,0,1984,1990,0,0,1,0,0,0,0,1,0,0,European Economic Review,0,2005,0,0,0,1,0,0,0,0,0,1
27,Di Tella and MacCulloch 2005,-1,-0.15,0.069,-2.173913043,129,105,0,0,1,0,0,0,0,0,1,0,SurveyBased,0,0,1,1984,1990,0,0,1,0,0,1,0,0,0,0,European Economic Review,0,2005,0,0,0,1,0,0,0,0,0,1
27,Di Tella and MacCulloch 2005,-1,-0.09,0.093,-0.967741935,129,98,0,0,1,0,0,0,0,0,1,0,SurveyBased,0,0,1,1984,1990,0,0,1,0,0,1,0,0,0,0,European Economic Review,0,2005,0,0,0,1,0,0,0,0,0,1
27,Di Tella and MacCulloch 2005,-1,-0.2,0.108,-1.851851852,112,81,0,0,1,0,0,1,0,0,1,0,SurveyBased,0,0,1,1984,1990,0,0,1,0,0,1,0,0,0,0,European Economic Review,0,2005,0,0,0,1,0,0,0,0,0,1
27,Di Tella and MacCulloch 2005,-1,0.011,0.032,0.34375,108,68,0,0,1,0,0,0,0,0,1,0,SurveyBased,0,0,0,1984,1990,0,0,1,0,0,0,1,0,0,0,European Economic Review,0,2005,0,0,0,1,0,0,0,0,0,1
27,Di Tella and MacCulloch 2005,-1,0.033,0.039,0.846153846,89,47,0,0,1,0,0,0,0,0,1,0,SurveyBased,0,0,0,1984,1990,0,0,1,0,0,0,1,0,0,0,European Economic Review,0,2005,0,0,0,1,0,0,0,0,0,1
27,Di Tella and MacCulloch 2005,-1,-0.073,0.031,-2.35483871,89,47,0,0,1,0,0,1,0,0,1,0,SurveyBased,0,0,0,1984,1990,0,0,1,0,0,0,1,0,0,0,European Economic Review,0,2005,0,0,0,1,0,0,0,0,0,1
27,Di Tella and MacCulloch 2005,-1,-0.058,0.015,-3.866666667,140,113,1,0,0,0,0,0,0,0,1,0,SurveyBased,0,0,1,1984,1990,0,0,1,0,0,0,0,1,0,0,European Economic Review,0,2005,0,0,0,1,0,0,0,0,0,1
27,Di Tella and MacCulloch 2005,-1,-0.175,0.069,-2.536231884,122,95,0,0,1,0,0,0,0,0,1,0,SurveyBased,0,0,1,1984,1990,0,0,1,0,0,0,0,1,0,0,European Economic Review,0,2005,0,0,0,1,0,0,0,0,0,1
27,Di Tella and MacCulloch 2005,-1,-0.017,0.02,-0.85,123,89,1,0,0,0,0,0,0,0,1,0,SurveyBased,0,0,1,1984,1990,0,0,1,0,0,1,0,0,0,0,European Economic Review,0,2005,0,0,0,1,0,0,0,0,0,1
27,Di Tella and MacCulloch 2005,-1,-0.028,0.034,-0.823529412,123,88,1,0,0,0,0,0,0,0,1,0,SurveyBased,1,0,1,1984,1990,0,0,1,0,0,1,0,0,0,0,European Economic Review,0,2005,0,0,0,1,0,0,0,0,0,1
27,Di Tella and MacCulloch 2005,-1,0.002,0.012,0.166666667,147,134,1,0,0,0,0,0,0,0,1,0,SurveyBased,0,0,0,1984,1990,0,0,1,0,0,1,0,0,0,0,European Economic Review,0,2005,0,0,0,1,0,1,0,0,0,1
27,Di Tella and MacCulloch 2005,-1,0.011,0.013,0.846153846,147,114,1,0,0,0,0,0,0,0,1,0,SurveyBased,0,0,1,1984,1990,0,0,1,0,0,1,0,0,0,0,European Economic Review,0,2005,0,0,0,1,0,0,0,0,0,1
27,Di Tella and MacCulloch 2005,-1,-0.003,0.007,-0.428571429,147,109,1,0,0,0,0,0,0,0,1,0,SurveyBased,0,0,1,1984,1990,0,0,1,0,0,0,1,0,0,0,European Economic Review,0,2005,0,0,0,1,0,0,0,0,0,1
28,Elmeskov et al. 1998,1,0.32,0.17,1.882352941,238,211,1,0,0,0,0,0,1,0,0,0,OECD,0,0,1,1983,1995,0,0,1,0,0,0,0,1,0,0,Swedish Economic Policy Review,0,1998,0,0,1,1,0,0,0,0,0,1
